9.60138471934755,16.437166178987,NaN,NaN,NaN,NaN
9.67767188328269,17.9728573094645,NaN,NaN,NaN,NaN
9.90431376989178,18.1571355333114,33.5781584758044,NaN,NaN,NaN
11.1722557152349,21.0869524442068,32.4607008610802,NaN,NaN,NaN
10.0517855155908,20.398400522612,NaN,NaN,NaN,NaN
9.74367379548356,18.9134511214883,NaN,NaN,NaN,NaN
10.2531803462664,22.1357299000179,47.2900999992595,NaN,NaN,NaN
9.63118662260011,16.6709278896193,NaN,NaN,NaN,NaN
10.0785660925931,19.0704028204995,NaN,NaN,NaN,NaN
10.4307689263499,19.8625120908038,34.9482082456493,NaN,NaN,NaN
10.129822587932,43.6824005324905,17.0613429540247,NaN,NaN,NaN
10.5134707061118,20.4801975027143,NaN,NaN,NaN,NaN
10.8151716356992,24.0168677259727,NaN,NaN,NaN,NaN
9.3727980115155,20.6796801766895,NaN,NaN,NaN,NaN
10.1518199264476,21.3138609990679,41.6676437166453,NaN,NaN,NaN
9.45186937631285,17.7011766591244,NaN,NaN,NaN,NaN
10.99119221357,22.2022697500775,NaN,NaN,NaN,NaN
10.6558963038299,19.0969758755463,NaN,NaN,NaN,NaN
6.53651002442354,NaN,NaN,NaN,NaN,NaN
19.3048087249107,8.97813236676353,NaN,NaN,NaN,NaN
9.32693872679867,23.7205162434429,15.3211815864288,NaN,NaN,NaN
10.2397616806251,19.1899258655632,NaN,NaN,NaN,NaN
10.012543448094,19.1079006096427,NaN,NaN,NaN,NaN
10.0509549279972,13.5771683432352,19.9559703336643,NaN,NaN,NaN
9.66073074080999,16.2666952153826,NaN,NaN,NaN,NaN
10.1688935788603,18.4553729149005,NaN,NaN,NaN,NaN
11.2081724609057,18.8953705263951,23.596434830391,NaN,NaN,NaN
9.60384339488022,43.9605332714246,19.4423474574478,NaN,NaN,NaN
6.97892913750129,NaN,NaN,NaN,NaN,NaN
10.2132444665707,31.7808111132201,20.5087577291273,NaN,NaN,NaN
10.2300343969951,42.2431775120355,20.6966293712469,NaN,NaN,NaN
10.019223627128,15.9498567792653,NaN,NaN,NaN,NaN
10.6487862461489,18.2400645064106,33.1272261360197,24.0180305638747,NaN,NaN
10.143353509632,17.9561171139864,38.3973433854337,NaN,NaN,NaN
10.1493632998436,13.806870072629,NaN,NaN,NaN,NaN
10.1177631426628,22.5620426491054,NaN,NaN,NaN,NaN
10.4511112501222,18.2017244354753,37.2133312580497,NaN,NaN,NaN
9.61401671618529,17.4589549794894,NaN,NaN,NaN,NaN
10.5889860737486,17.4374395102831,24.4894480454953,NaN,NaN,NaN
10.8652216354374,NaN,NaN,NaN,NaN,NaN
9.6731478926706,19.6576435397226,NaN,NaN,NaN,NaN
20.7884854194696,10.3562878852465,NaN,NaN,NaN,NaN
10.0091452325389,19.4106828468578,NaN,NaN,NaN,NaN
9.92027736877085,20.6255048630759,NaN,NaN,NaN,NaN
10.2236474707587,19.0323150020049,NaN,NaN,NaN,NaN
9.69665295536113,15.1507247211717,25.1358112615558,47.479774010462,NaN,NaN
10.2872560108704,17.1257188857121,NaN,NaN,NaN,NaN
