Var1,expon_BIC,offset_BIC,mse_BIC,rsq_BIC,BF_model
0.6,0.442543168694951,-1.33507386493249,0.0127241944219388,0.867615850659682,1.44731745129783e-16
0.6,0.623896060227695,-0.980128466536713,0.0179321448749287,0.81149512928641,0.000693233749330398
0.6,0.454720048484834,-1.32126583153252,0.0154755750384882,0.872031216419104,7.64426690587177e-12
0.6,0.23097566170043,-1.62364805233658,0.0211544869544406,0.758409285363285,2.61007666530809e-05
0.6,0.745586171161201,-0.921593387190757,0.00792758776783572,0.933856023563677,2.17539305611736e-20
0.6,0.621923779532075,-1.05190386282818,0.0139347796346094,0.872953472778113,9.01587611178535e-17
0.6,0.668873194805584,-0.996737277751624,0.0173917366630407,0.861059709772503,2.57804100633458e-12
0.6,0.619146368809088,-1.08561806112634,0.014508649273843,0.862208927696413,7.1061904923389e-10
0.6,0.647072046269196,-1.02545872617105,0.0109916979447168,0.891075974402827,1.44518474143706e-12
0.6,0.548753831631566,-1.14971388790703,0.011275804013978,0.885073088478586,1.01858570118202e-19
0.6,0.767292892171003,-0.838396344646587,0.0188242162895224,0.853151571238669,2.17044197184127e-05
0.6,0.565942465744042,-1.12733379637627,0.0166703567712074,0.852221012406983,1.65519283408828e-09
0.6,0.578025164608534,-1.11599707472078,0.0140520215321656,0.855002695208582,5.827951062035e-13
0.6,0.626165932287974,-1.04069640138772,0.0223627896027679,0.829750519436653,7.97154575011349e-12
0.6,0.547958323551792,-1.26542752555234,0.0187735760039476,0.847998725075297,1.57344433085793e-14
0.6,0.662496225168287,-1.00904568735497,0.0179572233578753,0.846438543302841,3.08142414025981e-12
0.6,0.353413737212843,-1.48083597954227,0.0208990120127908,0.821785732647937,2.96328875493775e-11
0.6,0.602125094114567,-1.07487048440147,0.0140259328160169,0.867703514566695,2.15130681576147e-08
0.6,0.64732309958253,-1.06788224653471,0.0131400783369422,0.887324649055638,6.89703601442043e-16
0.6,0.68107148160303,-0.961238196153702,0.0113038627010808,0.905808157605442,2.86118126065059e-16
0.6,0.586840813940564,-1.1081844941531,0.0166773974671701,0.841034107410779,1.80591847949285e-10
0.6,0.504764849794965,-1.17477085062167,0.017054233302706,0.836221530482438,1.95721628166704e-11
0.6,0.653093467495569,-1.00131782215051,0.0118623151584909,0.906829974878365,3.18276847137331e-21
0.6,0.651846518224623,-0.978303749796344,0.0133479517833701,0.860843206224876,1.43134777470501e-06
0.6,0.599277294788589,-0.997289363418746,0.01787916352885,0.828576833379842,1.06084716568903e-11
0.6,0.447611883181701,-1.22017205506333,0.015209635086079,0.824641358292507,9.24046061233377e-14
0.6,0.498027518841876,-1.16957349651016,0.0183021561269417,0.788023209407543,2.70547778838576e-09
0.6,0.521852774847103,-1.18838952462031,0.0151493532814133,0.835458693442551,6.94554720022378e-13
0.6,0.598492162870263,-1.11528554522599,0.0150904842338476,0.852512462077676,4.4097654818405e-11
0.6,0.612257998485402,-1.06187473081834,0.0125528443994814,0.87141834557731,5.20175203870742e-11
0.6,0.678563693451018,-0.94259772463553,0.018566250839302,0.832858463672451,5.71220376294721e-08
0.6,0.557194838362415,-1.11141570316957,0.0127308417901155,0.87494823034738,3.30727118088463e-18
0.6,0.59248031660878,-1.09473973264822,0.0148144436937556,0.873455708235658,1.03871912382932e-17
0.6,0.561333302604479,-1.09527151331756,0.0180352298388428,0.826910834393127,4.15705778007364e-10
0.6,0.588263602256466,-1.09507512292156,0.0220492470532333,0.803411669898561,5.8733510399556e-09
0.6,0.66907264666845,-0.992780886112223,0.0150049224431817,0.870063335732009,1.05523337783335e-12
0.6,0.717193363976101,-0.905575055225779,0.0119443166729552,0.905562891317921,1.63772860123619e-14
0.6,0.473324166762197,-1.30290949297416,0.0145381286412504,0.882515142834034,4.81022624543167e-18
