1.46442396057556,4.70603632916367,NaN,NaN,NaN,NaN
1.37055241320487,9.69665872668849,NaN,NaN,NaN,NaN
2.05696809712527,3.3888719779698,0.500002391070108,NaN,NaN,NaN
2.36185844419946,2.93455054135258,2.57595399056876,NaN,NaN,NaN
2.03584855432079,6.25517343622038,NaN,NaN,NaN,NaN
1.95379510029415,3.81534907426607,NaN,NaN,NaN,NaN
1.89858322026442,4.09181491605101,0.500000887208265,NaN,NaN,NaN
1.46973220351923,4.26123896943043,NaN,NaN,NaN,NaN
1.41213891617525,5.59925689620981,NaN,NaN,NaN,NaN
2.16039855807708,3.3146913825895,1.04594823627128,NaN,NaN,NaN
1.60140035835943,0.500002941481433,8.01657951413411,NaN,NaN,NaN
1.80564536070423,5.17856797120074,NaN,NaN,NaN,NaN
2.00660675902566,2.19073943023085,NaN,NaN,NaN,NaN
2.23703249470476,4.45617221642373,NaN,NaN,NaN,NaN
3.13242243599044,6.2494249538206,6.42125546190342,NaN,NaN,NaN
2.21837737421241,5.62551586057718,NaN,NaN,NaN,NaN
2.39460775959781,1.5921802826796,NaN,NaN,NaN,NaN
1.97590390331705,3.12599148285857,NaN,NaN,NaN,NaN
11.9999857645398,NaN,NaN,NaN,NaN,NaN
8.05339877619535,1.69361911550108,NaN,NaN,NaN,NaN
1.84423348253994,0.621283080955818,3.07430751705836,NaN,NaN,NaN
1.80716274319736,3.89611001310214,NaN,NaN,NaN,NaN
2.4025584597664,3.86853146760223,NaN,NaN,NaN,NaN
1.31155338586613,0.500000021106456,5.3028731600585,NaN,NaN,NaN
1.192229589838,6.8774958638876,NaN,NaN,NaN,NaN
1.45654302189664,2.45908620733982,NaN,NaN,NaN,NaN
1.77165098871344,1.33608360564476,0.500000709095257,NaN,NaN,NaN
1.95977705313124,0.770287182295259,4.00995350972503,NaN,NaN,NaN
11.9999457616049,NaN,NaN,NaN,NaN,NaN
1.96786449049822,0.500001185963751,3.57970921465306,NaN,NaN,NaN
2.4931211119813,5.8352542842035,4.97928366604987,NaN,NaN,NaN
1.39411230856106,9.64504131290782,NaN,NaN,NaN,NaN
1.9976557925444,1.98389265328083,3.08866723732559,1.08672648270329,NaN,NaN
1.2587082365917,4.80183418900939,1.49159745191943,NaN,NaN,NaN
1.17505629859477,11.2243709368408,NaN,NaN,NaN,NaN
3.22514789225344,3.91829485240792,NaN,NaN,NaN,NaN
1.17981673247287,4.90487448878421,0.776388449703101,NaN,NaN,NaN
1.79103459337003,5.68032036499482,NaN,NaN,NaN,NaN
1.56177224358953,2.09165394713275,1.27059353876425,NaN,NaN,NaN
2.19600681962023,NaN,NaN,NaN,NaN,NaN
2.29472912993142,3.80297415903993,NaN,NaN,NaN,NaN
2.43152342603976,1.82594895369202,NaN,NaN,NaN,NaN
2.05077174514491,3.87614489863275,NaN,NaN,NaN,NaN
1.58269566646368,0.68946058482967,NaN,NaN,NaN,NaN
2.01167277249647,3.36984706540912,NaN,NaN,NaN,NaN
0.93065366565482,4.49421762580385,1.24516265031234,0.500000047442305,NaN,NaN
2.09734283078701,1.19092127939887,NaN,NaN,NaN,NaN
2.94661847644469,0.500000013291618,3.0959345641587,NaN,NaN,NaN
1.39926056448525,2.70059342888594,3.76740178209568,0.969409227729553,NaN,NaN
5.41124399943565,NaN,NaN,NaN,NaN,NaN
1.08444349864141,11.3253344052332,NaN,NaN,NaN,NaN
1.56165218366183,9.28351778826213,1.05956777029686,NaN,NaN,NaN
1.86448969299179,NaN,NaN,NaN,NaN,NaN
1.53474331206881,4.39479316695194,1.21607841448867,NaN,NaN,NaN
2.41106294439234,1.39902949875217,2.70980306681407,4.62504957390147,NaN,NaN
2.08823478023666,6.22753443881286,NaN,NaN,NaN,NaN
2.00974042886688,3.92303441249936,2.69671963824446,NaN,NaN,NaN
1.4826352817172,2.78445708693907,1.22618677133915,NaN,NaN,NaN
2.09537271434476,4.79642493182217,NaN,NaN,NaN,NaN
1.14848235364344,0.712170721407673,4.0387440781549,NaN,NaN,NaN
1.34505536219197,7.73997420779043,NaN,NaN,NaN,NaN
1.77712745658905,6.18368328760967,NaN,NaN,NaN,NaN
2.12412061779766,2.39039333825002,NaN,NaN,NaN,NaN
2.16196686324733,3.00716070973283,NaN,NaN,NaN,NaN
1.89364375382195,4.03844461209467,NaN,NaN,NaN,NaN
1.78108123989549,3.2848526293796,3.55670826726638,0.500000069075594,NaN,NaN
1.55457263553152,4.25081127664094,NaN,NaN,NaN,NaN
3.37632727354422,NaN,NaN,NaN,NaN,NaN
1.71045952331434,2.45466314792103,NaN,NaN,NaN,NaN
3.11224823259206,1.62460328974296,NaN,NaN,NaN,NaN
1.56492021228423,0.72015228050347,4.31229279167376,NaN,NaN,NaN
1.04378381829872,8.1757536169189,1.41627666290096,NaN,NaN,NaN
1.95023241896351,1.97328474556803,NaN,NaN,NaN,NaN
2.15398452701115,4.24007046360176,NaN,NaN,NaN,NaN
1.21236651817973,0.500104201177818,5.54456093523714,NaN,NaN,NaN
1.36977976713058,6.38979708007893,0.500006184854611,NaN,NaN,NaN
2.19192766273631,6.09272556868922,NaN,NaN,NaN,NaN
2.31535955786972,3.72504483580333,NaN,NaN,NaN,NaN
1.5689764293099,4.26070485021184,NaN,NaN,NaN,NaN
2.25589176881392,3.79905888917602,NaN,NaN,NaN,NaN
1.96082539949476,2.23063092310904,NaN,NaN,NaN,NaN
1.55414326364123,3.22053780342483,NaN,NaN,NaN,NaN
2.17820231483892,4.41691449060963,1.00102803707281,0.746689929125441,1.80740372850796,NaN
1.90098010654607,4.82005479219951,NaN,NaN,NaN,NaN
1.65654387227695,5.04461404495593,2.07461598576556,NaN,NaN,NaN
1.89086963690632,6.61949609075109,NaN,NaN,NaN,NaN
1.93224975280708,6.51723148397022,4.69268098943129,NaN,NaN,NaN
1.67287696557699,4.6866005386875,NaN,NaN,NaN,NaN
2.04210474993287,4.5879352482999,NaN,NaN,NaN,NaN
0.891746487358078,11.4176348458499,0.500000211742968,NaN,NaN,NaN
